U1085, iter_0: news_150, news_2864, news_5797, news_4249, news_5606, news_4083, news_8643, news_4237, news_1244, news_1120, news_2824, news_195, news_5752, news_4781, news_7242, news_4140, news_8308, news_683, news_144, news_4715
U3765, iter_0: news_5884, news_4140, news_5606, news_2824, news_3563, news_4083, news_2864, news_5752, news_8189, news_683, news_4715, news_1120, news_7242, news_1301, news_4249, news_4237, news_3491, news_150, news_4681, news_5051
U5973, iter_0: news_4781, news_4237, news_7824, news_4650, news_4249, news_3563, news_4715, news_7242, news_4681, news_150, news_8189, news_5752, news_1120, news_1301, news_8308, news_5797, news_4140, news_3491, news_4083, news_7212
U3980, iter_0: news_8189, news_5884, news_195, news_4140, news_5606, news_3947, news_4083, news_2864, news_5752, news_2824, news_4715, news_3563, news_7242, news_4249, news_4237, news_5051, news_3491, news_1301, news_1291, news_8308
U6191, iter_0: news_3976, news_8189, news_4375, news_4715, news_5193, news_8143, news_8258, news_7200, news_5654, news_553, news_150, news_6452, news_4190, news_911, news_5752, news_6717, news_4103, news_8409, news_557, news_5507
U114, iter_0: news_7824, news_4715, news_1291, news_8189, news_150, news_1244, news_4781, news_5752, news_5797, news_195, news_7242, news_4249, news_4681, news_3563, news_4266, news_2824, news_4237, news_2864, news_4140, news_5606
U6351, iter_0: news_8189, news_7242, news_4781, news_1291, news_1244, news_4237, news_4249, news_5752, news_2864, news_150, news_3947, news_2824, news_195, news_4681, news_4650, news_2801, news_5797, news_8643, news_7824, news_5606
U3558, iter_0: news_557, news_4715, news_4375, news_8189, news_150, news_1288, news_5646, news_5654, news_884, news_514, news_6543, news_571, news_1477, news_7200, news_8143, news_6154, news_5303, news_7242, news_1128, news_8468
U4917, iter_0: news_211, news_7824, news_4681, news_4781, news_5797, news_1291, news_5051, news_150, news_4249, news_4266, news_1301, news_7242, news_8189, news_5752, news_2824, news_2864, news_8308, news_144, news_3563, news_4650
U5583, iter_0: news_2824, news_8189, news_5884, news_5606, news_4715, news_4237, news_4249, news_4781, news_5797, news_7242, news_150, news_4140, news_2864, news_4083, news_144, news_5752, news_3491, news_3563, news_1301, news_4650
U4395, iter_0: news_2864, news_5884, news_5051, news_3947, news_195, news_4140, news_8308, news_2824, news_3563, news_1291, news_150, news_5752, news_4715, news_5797, news_4681, news_4083, news_1301, news_4266, news_5606, news_211
U2591, iter_0: news_8189, news_3947, news_150, news_5606, news_7824, news_3563, news_211, news_4715, news_5752, news_4249, news_4083, news_4237, news_1301, news_1291, news_144, news_7242, news_8643, news_1244, news_2864, news_4681
U256, iter_0: news_3947, news_150, news_8189, news_2824, news_4715, news_195, news_5884, news_4781, news_2864, news_5797, news_1291, news_4249, news_7242, news_5051, news_4140, news_3563, news_7824, news_4237, news_5752, news_4083
U94, iter_0: news_3947, news_5884, news_5051, news_2824, news_1291, news_2864, news_5797, news_8308, news_4140, news_211, news_3563, news_4715, news_5606, news_8189, news_1301, news_5752, news_195, news_7212, news_4266, news_7824
U625, iter_0: news_5884, news_2864, news_195, news_8308, news_2824, news_4140, news_4083, news_5752, news_3563, news_3947, news_4681, news_4266, news_4715, news_5797, news_1291, news_5606, news_1301, news_5051, news_211, news_150
U4687, iter_0: news_3947, news_4781, news_5051, news_150, news_1244, news_8189, news_8643, news_2824, news_4715, news_4249, news_4237, news_7242, news_5797, news_4650, news_211, news_7824, news_2801, news_4681, news_3563, news_195
U4523, iter_0: news_7119, news_5654, news_6666, news_796, news_3937, news_5752, news_5002, news_8189, news_2573, news_4715, news_2950, news_2951, news_1288, news_8409, news_5196, news_6543, news_7242, news_884, news_835, news_6154
U1684, iter_0: news_7112, news_8189, news_427, news_4083, news_4237, news_8143, news_2951, news_4715, news_7200, news_6717, news_6666, news_5072, news_1477, news_6055, news_2723, news_5752, news_7242, news_4249, news_2511, news_670
U3030, iter_0: news_7824, news_211, news_4781, news_4681, news_2801, news_4249, news_150, news_5797, news_5752, news_4266, news_3563, news_1301, news_7242, news_144, news_8308, news_8189, news_4650, news_1120, news_7212, news_4140
U2739, iter_0: news_683, news_5606, news_144, news_1120, news_5884, news_2824, news_4083, news_2801, news_4237, news_1244, news_4650, news_7212, news_7242, news_4249, news_5752, news_211, news_4140, news_1301, news_2864, news_8308
U5161, iter_0: news_1291, news_4140, news_5606, news_8189, news_4715, news_195, news_3563, news_5884, news_5752, news_4083, news_3947, news_2864, news_7242, news_2824, news_4249, news_4237, news_150, news_5797, news_4781, news_1301
U4337, iter_0: news_5884, news_2824, news_3947, news_2864, news_8189, news_4140, news_4715, news_4083, news_5752, news_7242, news_4249, news_150, news_8308, news_1301, news_4266, news_4681, news_1120, news_683, news_4237, news_4650
U1701, iter_0: news_5051, news_4140, news_1301, news_3563, news_150, news_8308, news_5884, news_195, news_5752, news_4681, news_2864, news_4083, news_1291, news_7824, news_4266, news_1120, news_8189, news_4249, news_8643, news_7242
U1918, iter_0: news_5884, news_4140, news_211, news_3563, news_2824, news_150, news_2864, news_195, news_3947, news_8308, news_1301, news_5752, news_5797, news_4266, news_5051, news_1120, news_4083, news_4681, news_7212, news_3491
U4273, iter_0: news_5884, news_2824, news_2864, news_5606, news_211, news_3491, news_1291, news_4083, news_5051, news_5797, news_8308, news_144, news_683, news_5752, news_4681, news_7824, news_7212, news_1120, news_8189, news_1301
U5705, iter_0: news_1291, news_4715, news_4140, news_3563, news_5752, news_150, news_2824, news_195, news_8189, news_3947, news_5884, news_7242, news_5797, news_7824, news_4781, news_1301, news_4681, news_5606, news_2864, news_4266
U3495, iter_0: news_4781, news_7824, news_8189, news_5884, news_4140, news_1301, news_4650, news_150, news_4266, news_4681, news_7212, news_144, news_8308, news_4083, news_3947, news_8643, news_5797, news_4249, news_4237, news_5752
U1330, iter_0: news_5606, news_1291, news_4715, news_2864, news_8308, news_4083, news_5752, news_8189, news_7242, news_3563, news_195, news_4140, news_683, news_144, news_4681, news_1301, news_5884, news_4650, news_3491, news_2801
U3252, iter_0: news_2824, news_8189, news_3947, news_4715, news_150, news_5884, news_4781, news_5797, news_195, news_5051, news_1291, news_211, news_1244, news_4249, news_7824, news_4237, news_2864, news_7242, news_5752, news_4140
U198, iter_0: news_7212, news_5884, news_5051, news_8308, news_211, news_2824, news_4681, news_2864, news_5797, news_1291, news_1301, news_5752, news_3563, news_4266, news_4140, news_7824, news_5606, news_3947, news_683, news_8643
U818, iter_0: news_7212, news_211, news_683, news_1120, news_1301, news_4681, news_3491, news_2864, news_3563, news_5752, news_4237, news_150, news_4266, news_4083, news_8189, news_8643, news_4249, news_195, news_1291, news_7242
U685, iter_0: news_3947, news_150, news_3563, news_1291, news_4715, news_2864, news_8189, news_4140, news_7824, news_5752, news_4681, news_195, news_211, news_1301, news_8643, news_4266, news_7242, news_5606, news_4249, news_4083
U3573, iter_0: news_2824, news_8189, news_195, news_4715, news_5606, news_4140, news_4083, news_5752, news_7242, news_4249, news_3563, news_5797, news_150, news_4237, news_8308, news_3491, news_4266, news_1301, news_4681, news_2801
U3780, iter_0: news_3947, news_8189, news_150, news_4715, news_4781, news_2824, news_5051, news_195, news_4249, news_7242, news_4237, news_5797, news_3563, news_2864, news_1291, news_8643, news_1244, news_4140, news_5752, news_5884
U1232, iter_0: news_5884, news_2864, news_8308, news_2824, news_5051, news_3563, news_5752, news_3947, news_5797, news_195, news_4140, news_4715, news_1291, news_4681, news_1301, news_8189, news_4266, news_5606, news_150, news_211
U6244, iter_0: news_1291, news_2824, news_4715, news_5752, news_4140, news_8189, news_5051, news_4681, news_150, news_7824, news_1301, news_4083, news_211, news_7242, news_4266, news_4249, news_4237, news_4781, news_1120, news_683
U4044, iter_0: news_5051, news_8308, news_2864, news_1291, news_4681, news_5797, news_5884, news_2824, news_7824, news_5752, news_5606, news_8189, news_211, news_1301, news_3563, news_3947, news_3491, news_7242, news_4781, news_4650
U2465, iter_0: news_796, news_482, news_5654, news_4722, news_8468, news_6315, news_8627, news_454, news_6055, news_6666, news_7119, news_2573, news_5196, news_4375, news_6452, news_3976, news_5002, news_2281, news_3977, news_5832
U1832, iter_0: news_2824, news_3947, news_2864, news_195, news_4715, news_8189, news_5752, news_4083, news_150, news_7242, news_5606, news_4249, news_4681, news_8308, news_4237, news_1301, news_683, news_3491, news_4650, news_211
U4553, iter_0: news_211, news_8308, news_7212, news_1301, news_5884, news_5752, news_5606, news_8643, news_4681, news_3563, news_3491, news_4140, news_7824, news_144, news_5051, news_4237, news_1120, news_5797, news_2801, news_683
U1061, iter_0: news_3947, news_2864, news_4715, news_2824, news_8189, news_150, news_1291, news_5797, news_5752, news_7242, news_4083, news_4781, news_5606, news_4249, news_4681, news_4237, news_7824, news_1301, news_8643, news_2801
U5980, iter_0: news_5884, news_4140, news_3563, news_211, news_5606, news_5752, news_1301, news_7824, news_8308, news_2824, news_144, news_7212, news_1120, news_4681, news_683, news_4237, news_5797, news_8643, news_1291, news_8189
U3478, iter_0: news_2824, news_5884, news_5051, news_2864, news_3947, news_1291, news_5797, news_4715, news_8189, news_211, news_150, news_8308, news_4681, news_3563, news_5752, news_195, news_4140, news_7824, news_5606, news_4266
U674, iter_0: news_4781, news_1244, news_8189, news_4715, news_4237, news_150, news_4249, news_3947, news_7242, news_2824, news_4650, news_2864, news_2801, news_195, news_1291, news_5797, news_8643, news_4083, news_4266, news_7824
U6395, iter_0: news_7824, news_4715, news_150, news_8189, news_5752, news_4681, news_8643, news_195, news_3947, news_1301, news_7242, news_4140, news_8308, news_4249, news_4266, news_2824, news_4237, news_4083, news_211, news_4650
U6198, iter_0: news_4715, news_7824, news_8189, news_1291, news_4781, news_3947, news_5797, news_8643, news_5051, news_4681, news_3563, news_5752, news_2864, news_1244, news_195, news_2824, news_7242, news_4266, news_4249, news_211
U4513, iter_0: news_3947, news_1291, news_195, news_2864, news_2824, news_3563, news_8189, news_4140, news_5884, news_5752, news_5606, news_4083, news_7242, news_4781, news_5797, news_4249, news_5051, news_7824, news_4266, news_4681
U4995, iter_0: news_8189, news_4249, news_7242, news_5752, news_1301, news_4083, news_8119, news_5990, news_870, news_2609, news_150, news_4367, news_7383, news_6108, news_249, news_7531, news_6645, news_6563, news_8026, news_6085
U2954, iter_0: news_4715, news_150, news_7242, news_4237, news_5752, news_4681, news_4083, news_8643, news_2896, news_6641, news_1691, news_5626, news_1205, news_6147, news_7570, news_5, news_7711, news_5768, news_6182, news_6602
U785, iter_0: news_4715, news_144, news_5606, news_195, news_3491, news_3563, news_150, news_4266, news_2824, news_4681, news_211, news_4650, news_4781, news_2801, news_1120, news_7824, news_683, news_3947, news_2864, news_5884
U1559, iter_0: news_5884, news_4140, news_3563, news_3947, news_5051, news_2824, news_8189, news_5752, news_195, news_8308, news_1301, news_5606, news_2864, news_7242, news_4715, news_4083, news_4249, news_3491, news_5797, news_211
U3184, iter_0: news_150, news_4781, news_4715, news_8643, news_8189, news_1244, news_1291, news_3947, news_7824, news_5051, news_5797, news_4681, news_2824, news_7242, news_4249, news_3563, news_4237, news_4266, news_5752, news_2864
U2794, iter_0: news_5884, news_2824, news_5051, news_3947, news_1291, news_2864, news_4140, news_3563, news_195, news_4715, news_5606, news_5797, news_8189, news_4083, news_5752, news_150, news_8308, news_4681, news_4266, news_1301
U2726, iter_0: news_5042, news_2474, news_8627, news_4083, news_6717, news_6666, news_958, news_7200, news_1939, news_911, news_6459, news_5752, news_1659, news_427, news_5072, news_553, news_5507, news_1671, news_8468, news_6544
U295, iter_0: news_4237, news_8643, news_8189, news_4249, news_5051, news_2801, news_4650, news_3563, news_7242, news_4715, news_5752, news_1301, news_4083, news_150, news_683, news_4681, news_1291, news_4781, news_5606, news_2824
U5760, iter_0: news_5654, news_796, news_2573, news_7112, news_4715, news_6666, news_427, news_2950, news_5002, news_8189, news_6421, news_5752, news_3937, news_5193, news_482, news_5632, news_6543, news_7242, news_5072, news_4083
U3258, iter_0: news_5884, news_2864, news_1291, news_4715, news_150, news_8189, news_195, news_4681, news_5752, news_211, news_7242, news_4266, news_4249, news_4083, news_1301, news_4237, news_8643, news_3491, news_4650, news_1120
U1097, iter_0: news_4715, news_8189, news_150, news_3947, news_7242, news_8643, news_1291, news_4249, news_7824, news_4237, news_5752, news_3563, news_2824, news_2801, news_4681, news_4266, news_4083, news_4140, news_5606, news_1301
U4370, iter_0: news_8189, news_4715, news_150, news_195, news_3947, news_5884, news_1291, news_4140, news_5752, news_7824, news_2864, news_2824, news_5606, news_5797, news_4083, news_7242, news_4681, news_4249, news_4781, news_1301
U5215, iter_0: news_8189, news_4715, news_150, news_1291, news_5884, news_2864, news_7242, news_5752, news_7824, news_5051, news_4249, news_4083, news_4237, news_4681, news_4266, news_8643, news_1244, news_1301, news_2801, news_683
U2677, iter_0: news_8189, news_4715, news_4083, news_5606, news_7242, news_4249, news_3563, news_5752, news_4237, news_2801, news_150, news_1291, news_4650, news_4781, news_5884, news_1120, news_3491, news_1301, news_5797, news_1244
U2568, iter_0: news_8189, news_4083, news_7242, news_5752, news_4249, news_1301, news_7143, news_7595, news_2540, news_4551, news_5161, news_7811, news_2553, news_3372, news_1870, news_6748, news_2350, news_6282, news_2018, news_89
U422, iter_0: news_4781, news_1244, news_4715, news_4249, news_4650, news_8189, news_7242, news_5606, news_144, news_8643, news_2824, news_2801, news_4083, news_4681, news_7824, news_3947, news_5797, news_150, news_5752, news_5051
U64, iter_0: news_8308, news_4083, news_4140, news_5752, news_3563, news_4681, news_1291, news_1301, news_7212, news_5606, news_4266, news_2824, news_4715, news_7242, news_144, news_4249, news_8189, news_4650, news_2801, news_150
U502, iter_0: news_150, news_3947, news_4781, news_4715, news_8189, news_2824, news_1244, news_3563, news_195, news_1291, news_4140, news_5797, news_8643, news_7242, news_7824, news_4249, news_4266, news_5752, news_5051, news_2864
U4455, iter_0: news_3947, news_150, news_2824, news_1291, news_8189, news_4715, news_5797, news_211, news_4083, news_4140, news_4681, news_7824, news_5752, news_4249, news_4237, news_7242, news_1301, news_4266, news_4650, news_683
U5114, iter_0: news_5606, news_4140, news_4083, news_195, news_8189, news_5884, news_3947, news_3563, news_5752, news_7242, news_4249, news_4715, news_2824, news_4237, news_2864, news_683, news_1291, news_3491, news_144, news_1301
U5696, iter_0: news_3563, news_1291, news_4715, news_4140, news_4237, news_4083, news_5752, news_7242, news_4781, news_4249, news_4650, news_144, news_8643, news_8189, news_2801, news_195, news_2864, news_1120, news_683, news_8308
U1711, iter_0: news_4083, news_4715, news_195, news_2864, news_5884, news_5606, news_5752, news_7242, news_1291, news_4140, news_2824, news_683, news_4249, news_3563, news_4237, news_1120, news_3947, news_4650, news_144, news_2801
U3428, iter_0: news_5884, news_2864, news_2824, news_4083, news_211, news_195, news_3947, news_5051, news_5797, news_1120, news_3491, news_5606, news_4140, news_4266, news_1291, news_683, news_8308, news_4681, news_5752, news_144
U3653, iter_0: news_5884, news_2824, news_4083, news_195, news_5606, news_2864, news_4140, news_3947, news_4715, news_7242, news_683, news_4249, news_3491, news_5752, news_4237, news_144, news_1120, news_1291, news_4650, news_3563
U2441, iter_0: news_150, news_5051, news_8189, news_4715, news_4781, news_7824, news_2824, news_8643, news_5797, news_5752, news_4681, news_7242, news_4249, news_211, news_2864, news_1301, news_4237, news_4083, news_4650, news_144
U2861, iter_0: news_5884, news_683, news_7212, news_5606, news_8308, news_144, news_1120, news_2824, news_211, news_4083, news_1301, news_4140, news_5752, news_2864, news_3491, news_4681, news_1291, news_3563, news_4266, news_5797
U1893, iter_0: news_3947, news_4715, news_8189, news_195, news_2824, news_1291, news_4140, news_3563, news_7242, news_2864, news_4781, news_5051, news_4249, news_4083, news_5606, news_150, news_5752, news_5884, news_4237, news_5797
U3077, iter_0: news_4237, news_4715, news_4781, news_7242, news_4249, news_8643, news_2801, news_5752, news_4083, news_3563, news_5051, news_195, news_1301, news_4681, news_150, news_7824, news_1120, news_5797, news_8308, news_7212
U717, iter_0: news_5051, news_7212, news_8643, news_1244, news_211, news_4681, news_8308, news_150, news_1301, news_4781, news_3947, news_2864, news_8189, news_4715, news_3491, news_5752, news_4237, news_3563, news_4249, news_7242
U5359, iter_0: news_150, news_3947, news_2824, news_2864, news_8189, news_195, news_4715, news_5884, news_5797, news_4083, news_1291, news_4781, news_4249, news_7242, news_5051, news_4266, news_211, news_4237, news_4140, news_5752
U2438, iter_0: news_5884, news_2824, news_2864, news_195, news_5606, news_4140, news_8189, news_4083, news_211, news_3947, news_5752, news_683, news_1291, news_5797, news_7242, news_4249, news_3563, news_8308, news_1301, news_1120
U6261, iter_0: news_8643, news_7824, news_1244, news_4237, news_4781, news_211, news_5606, news_144, news_2801, news_5752, news_3563, news_4249, news_8189, news_1301, news_7242, news_4650, news_4715, news_8308, news_4681, news_5797
U1924, iter_0: news_3947, news_5884, news_2824, news_4140, news_3563, news_8189, news_4715, news_5752, news_5606, news_7242, news_150, news_4083, news_4249, news_8308, news_1301, news_4781, news_4266, news_4237, news_4681, news_683
U6314, iter_0: news_5606, news_4083, news_5884, news_5752, news_4140, news_683, news_8308, news_3491, news_144, news_8189, news_7242, news_195, news_4715, news_3563, news_2864, news_1120, news_1301, news_2801, news_4237, news_4249
U942, iter_0: news_5051, news_2824, news_5884, news_1291, news_8189, news_5797, news_150, news_7824, news_1301, news_5752, news_4715, news_4781, news_4681, news_195, news_8308, news_3563, news_4083, news_4249, news_4237, news_7242
U2015, iter_0: news_1244, news_683, news_144, news_4237, news_5606, news_1120, news_2824, news_4249, news_2801, news_7212, news_7242, news_4083, news_4650, news_5884, news_4781, news_3491, news_1291, news_5752, news_4140, news_211
U7, iter_0: news_1291, news_3563, news_211, news_5797, news_8308, news_4681, news_150, news_5752, news_1301, news_5606, news_4715, news_683, news_4083, news_3947, news_8643, news_4249, news_8189, news_7242, news_4237, news_3491
U3199, iter_0: news_5884, news_2824, news_3947, news_195, news_4140, news_4715, news_8189, news_4083, news_5797, news_150, news_1291, news_5752, news_7242, news_5051, news_4249, news_5606, news_4681, news_211, news_4237, news_1301
U5803, iter_0: news_2864, news_195, news_4140, news_4715, news_3563, news_8189, news_5752, news_8308, news_7242, news_4083, news_150, news_5606, news_4681, news_1301, news_4249, news_211, news_683, news_4781, news_4237, news_2801
U1334, iter_0: news_150, news_3947, news_4715, news_3563, news_5051, news_8189, news_1291, news_8643, news_5752, news_195, news_4781, news_4140, news_7242, news_7824, news_5797, news_4681, news_2864, news_2824, news_4249, news_4266
U5799, iter_0: news_1291, news_8308, news_3563, news_2864, news_4681, news_150, news_4140, news_4266, news_5884, news_5752, news_5797, news_7824, news_4715, news_5051, news_1301, news_195, news_3947, news_2824, news_8643, news_211
U5299, iter_0: news_211, news_5606, news_4140, news_1120, news_4083, news_1301, news_3563, news_5752, news_195, news_4681, news_144, news_1291, news_4249, news_7242, news_2801, news_4237, news_8189, news_4715, news_150, news_8643
U5845, iter_0: news_8189, news_3947, news_7242, news_195, news_1291, news_2864, news_4249, news_4083, news_5606, news_4781, news_150, news_4237, news_2824, news_5752, news_3563, news_4650, news_4140, news_2801, news_5797, news_5884
U5137, iter_0: news_3947, news_5051, news_2824, news_5884, news_150, news_2864, news_8189, news_195, news_5797, news_4715, news_3563, news_4140, news_1291, news_5752, news_211, news_4781, news_7242, news_4266, news_4681, news_4249
U4638, iter_0: news_5051, news_2864, news_8308, news_5884, news_1291, news_2824, news_7212, news_1301, news_5752, news_5797, news_211, news_3563, news_4266, news_3947, news_4715, news_4140, news_195, news_5606, news_4083, news_7242
U5572, iter_0: news_3947, news_8189, news_4715, news_1291, news_5797, news_5051, news_5884, news_5752, news_7242, news_4249, news_4140, news_4083, news_4681, news_4237, news_4266, news_8643, news_1244, news_1301, news_8308, news_683
U5483, iter_0: news_8189, news_4715, news_3563, news_4140, news_195, news_4781, news_4237, news_7824, news_5752, news_4249, news_7242, news_150, news_5606, news_3947, news_8643, news_1291, news_4083, news_1244, news_2801, news_4650
U2640, iter_0: news_2824, news_5884, news_5051, news_2864, news_3947, news_4140, news_211, news_5797, news_195, news_3563, news_8308, news_1291, news_150, news_4681, news_5752, news_4715, news_1301, news_4266, news_8189, news_4083
U2407, iter_0: news_150, news_3947, news_5051, news_3563, news_4140, news_5884, news_7824, news_1291, news_195, news_2824, news_8189, news_5797, news_4715, news_5752, news_211, news_4681, news_4781, news_1301, news_8643, news_2864
U2244, iter_0: news_4083, news_5884, news_195, news_5606, news_3491, news_2864, news_4140, news_8189, news_683, news_2824, news_7242, news_1120, news_4249, news_3947, news_5752, news_144, news_4715, news_4650, news_4237, news_2801
U1425, iter_0: news_144, news_2801, news_4237, news_4083, news_683, news_4650, news_3563, news_1120, news_4140, news_4249, news_5752, news_7242, news_3491, news_8643, news_1301, news_8308, news_8189, news_4781, news_1291, news_4715
U3456, iter_0: news_4266, news_1244, news_8643, news_5884, news_5051, news_211, news_3947, news_5797, news_2824, news_1301, news_150, news_7824, news_4781, news_8308, news_7212, news_4681, news_3563, news_2864, news_1120, news_2801
U6137, iter_0: news_5606, news_1291, news_5884, news_144, news_4715, news_2824, news_5752, news_8189, news_4083, news_683, news_2864, news_7824, news_8308, news_4681, news_4237, news_1301, news_5797, news_4140, news_7242, news_195
U5309, iter_0: news_4715, news_8189, news_150, news_4781, news_1244, news_7242, news_4249, news_7824, news_5752, news_195, news_4237, news_2801, news_8643, news_1291, news_5797, news_3947, news_3563, news_4266, news_2864, news_4650
U6021, iter_0: news_4781, news_150, news_5051, news_3947, news_8189, news_8643, news_4715, news_3563, news_7824, news_4237, news_4249, news_7242, news_1291, news_1244, news_195, news_5797, news_5752, news_4140, news_2824, news_4681
U4698, iter_0: news_5051, news_5884, news_2864, news_2824, news_3947, news_8308, news_195, news_1291, news_150, news_4715, news_5797, news_3563, news_4681, news_5752, news_4140, news_8189, news_4266, news_211, news_1301, news_4083
U162, iter_0: news_4715, news_1291, news_150, news_4681, news_5752, news_3563, news_4266, news_8189, news_7242, news_8643, news_3947, news_5884, news_2824, news_4140, news_1301, news_4249, news_4083, news_4237, news_211, news_4650
U6340, iter_0: news_4715, news_150, news_8189, news_4781, news_1291, news_8643, news_3563, news_7242, news_3947, news_195, news_7824, news_5752, news_4249, news_4237, news_4140, news_1244, news_2801, news_4650, news_4681, news_5797
U5286, iter_0: news_5884, news_5606, news_4140, news_4083, news_195, news_2824, news_8189, news_683, news_3491, news_7242, news_5752, news_4249, news_3947, news_2864, news_4715, news_4237, news_3563, news_1120, news_144, news_2801
U4880, iter_0: news_1291, news_5606, news_3563, news_7824, news_4140, news_5752, news_8308, news_1301, news_4715, news_144, news_4083, news_4681, news_150, news_8189, news_5797, news_5884, news_195, news_2864, news_4266, news_7242
U626, iter_0: news_5606, news_8308, news_683, news_4083, news_1291, news_5884, news_2864, news_4140, news_5752, news_4650, news_1301, news_7242, news_2801, news_4715, news_195, news_4237, news_4681, news_4266, news_4249, news_5797
U1451, iter_0: news_4715, news_3947, news_8189, news_150, news_2864, news_195, news_1291, news_7242, news_5884, news_4083, news_5752, news_4249, news_4781, news_4266, news_4237, news_4681, news_4650, news_2801, news_5051, news_1244
U5741, iter_0: news_5884, news_3947, news_2824, news_4140, news_5606, news_1291, news_8189, news_2864, news_195, news_3563, news_5051, news_4715, news_5752, news_150, news_5797, news_4083, news_7242, news_4249, news_8308, news_7824
U4346, iter_0: news_150, news_1291, news_4715, news_7824, news_5051, news_5797, news_3947, news_3563, news_4681, news_8189, news_2864, news_8643, news_5752, news_2824, news_4781, news_4266, news_195, news_5884, news_211, news_4140
U1745, iter_0: news_5051, news_8189, news_3947, news_2824, news_7824, news_5797, news_4781, news_2864, news_5884, news_7242, news_211, news_5752, news_1291, news_195, news_4681, news_4249, news_3563, news_1301, news_5606, news_4140
U663, iter_0: news_150, news_5051, news_5884, news_5797, news_4715, news_1291, news_3563, news_8189, news_7824, news_4681, news_5752, news_4266, news_7242, news_1301, news_8643, news_4083, news_4249, news_1244, news_4237, news_3491
U1200, iter_0: news_5606, news_195, news_5752, news_4083, news_2824, news_1301, news_683, news_8189, news_4715, news_3947, news_7824, news_7242, news_4681, news_4249, news_3491, news_4237, news_150, news_211, news_4781, news_7212
U5016, iter_0: news_4681, news_1301, news_4715, news_150, news_8189, news_8643, news_4249, news_4237, news_7421, news_7101, news_2085, news_6078, news_4633, news_4959, news_7764, news_5343, news_7239, news_5621, news_2439, news_7810
U3452, iter_0: news_4140, news_5606, news_3563, news_5884, news_5752, news_195, news_4083, news_683, news_8189, news_1120, news_144, news_4715, news_1291, news_8308, news_7242, news_1301, news_2824, news_4249, news_2864, news_4237
U5523, iter_0: news_4781, news_5051, news_8189, news_4237, news_2801, news_1244, news_4650, news_4715, news_7242, news_4249, news_150, news_3947, news_5752, news_4681, news_3491, news_1301, news_5606, news_7824, news_8308, news_3563
U4041, iter_0: news_8308, news_2864, news_5884, news_1291, news_4681, news_3563, news_5051, news_5752, news_1301, news_4140, news_4266, news_5797, news_2824, news_7212, news_5606, news_195, news_4715, news_4083, news_211, news_7824
U6251, iter_0: news_4715, news_1477, news_8444, news_8143, news_958, news_6659, news_5752, news_6421, news_557, news_8479, news_482, news_4581, news_6055, news_4190, news_427, news_6452, news_911, news_150, news_884, news_5196
U1693, iter_0: news_4140, news_3563, news_7824, news_5606, news_1291, news_5884, news_5752, news_195, news_8189, news_4715, news_150, news_4083, news_2824, news_144, news_1301, news_5797, news_4266, news_683, news_4249, news_8308
U1792, iter_0: news_2824, news_5051, news_4715, news_8189, news_2864, news_150, news_5797, news_195, news_4781, news_7242, news_5752, news_5606, news_4681, news_4249, news_4140, news_4083, news_4237, news_8308, news_1301, news_8643
U3267, iter_0: news_8308, news_5606, news_7212, news_1301, news_5752, news_3491, news_3563, news_4083, news_683, news_144, news_2801, news_1120, news_4140, news_5884, news_4681, news_5051, news_2864, news_7242, news_8643, news_4650
U6316, iter_0: news_3563, news_8643, news_8189, news_5752, news_4715, news_4140, news_7824, news_150, news_5606, news_7242, news_2801, news_4249, news_4781, news_195, news_8308, news_1291, news_4237, news_1301, news_4083, news_4650
U1605, iter_0: news_5884, news_4083, news_195, news_3491, news_683, news_7242, news_8189, news_4715, news_4249, news_5752, news_144, news_4650, news_1291, news_5797, news_4237, news_8308, news_1301, news_2801, news_4681, news_150
U2644, iter_0: news_4237, news_8643, news_8189, news_4249, news_1244, news_4781, news_7824, news_4140, news_3563, news_5752, news_2801, news_7242, news_150, news_195, news_4650, news_5606, news_4715, news_1301, news_4083, news_3491
U1915, iter_0: news_3947, news_2824, news_5884, news_2864, news_195, news_150, news_4140, news_8189, news_4715, news_3563, news_5051, news_1291, news_5797, news_5752, news_4083, news_7242, news_4266, news_4249, news_4781, news_5606
U4217, iter_0: news_4140, news_3563, news_195, news_3947, news_8189, news_5884, news_5752, news_150, news_5606, news_4715, news_1291, news_2824, news_4083, news_2864, news_7242, news_4249, news_7824, news_1301, news_4266, news_5797
U3162, iter_0: news_3976, news_7200, news_427, news_8189, news_7112, news_5752, news_4715, news_1939, news_6659, news_958, news_6055, news_7119, news_6452, news_623, news_6717, news_8258, news_4114, news_4083, news_2281, news_911
U4708, iter_0: news_5606, news_4083, news_4140, news_195, news_683, news_3563, news_5752, news_144, news_4237, news_7242, news_8189, news_4249, news_5884, news_4715, news_1120, news_1291, news_2801, news_3491, news_4650, news_2824
U1969, iter_0: news_8189, news_150, news_4781, news_1244, news_4715, news_195, news_2824, news_4249, news_4237, news_7242, news_5752, news_8643, news_5051, news_1301, news_4681, news_4266, news_4083, news_2801, news_1291, news_144
U729, iter_0: news_1291, news_2864, news_8308, news_5884, news_5797, news_7824, news_4715, news_2824, news_4681, news_150, news_5752, news_3563, news_5051, news_4266, news_5606, news_8189, news_3947, news_1301, news_195, news_211
